	Year	Country Code	GDP
8061	1997	LKA	816.8164857860891
8062	1998	LKA	850.5318591456695
8063	1999	LKA	838.6223944219306
8064	2000	LKA	869.4956920833529
8065	2001	LKA	832.7451401996937
8066	2002	LKA	867.6360436681002
8067	2003	LKA	982.6418821835678
8068	2004	LKA	1066.5884842398323
8069	2005	LKA	1250.0047911341255
8070	2006	LKA	1437.701974153212
8071	2007	LKA	1632.9611309686659
8072	2008	LKA	2041.2190531701856
8073	2009	LKA	2095.4439682866046
8074	2010	LKA	2808.4343917567694
8075	2011	LKA	3214.014194807096
8076	2012	LKA	3350.5218758796077
8077	2013	LKA	3610.289363049742
8078	2014	LKA	3820.5406499873916
8079	2015	LKA	3844.514007860159
8080	2016	LKA	3857.3513193113245
8081	2017	LKA	4073.736519451772
8082	2018	LKA	
8083	1960	LMC	
8084	1961	LMC	
8085	1962	LMC	
8086	1963	LMC	
8087	1964	LMC	
8088	1965	LMC	124.9324746231896
8089	1966	LMC	110.37660937371906
8090	1967	LMC	115.04509533789397
8091	1968	LMC	120.54631752570293
8092	1969	LMC	131.0359668453017
8093	1970	LMC	142.02622793767915
8094	1971	LMC	143.96519834460412
8095	1972	LMC	149.22547161554667
8096	1973	LMC	173.89946929782965
8097	1974	LMC	217.05650414790108
8098	1975	LMC	234.19890993878346
8099	1976	LMC	247.03870387369815
8100	1977	LMC	276.5580240143821
8101	1978	LMC	302.77724435358283
8102	1979	LMC	336.81653416943925
8103	1980	LMC	408.6245748112099
8104	1981	LMC	497.32227932083725
8105	1982	LMC	482.1313325576879
8106	1983	LMC	438.74937868775106
8107	1984	LMC	415.47539002977777
8108	1985	LMC	428.3513584908279
8109	1986	LMC	431.7962651861411
8110	1987	LMC	457.7378353808565
8111	1988	LMC	465.5675354678458
8112	1989	LMC	458.461568568107
8113	1990	LMC	481.0971857784173
8114	1991	LMC	449.55446361698904
8115	1992	LMC	458.8885728690564
8116	1993	LMC	451.59282116165423
8117	1994	LMC	484.71865827954235
8118	1995	LMC	533.2474774024462
8119	1996	LMC	573.0311852162083
8120	1997	LMC	580.7298556277111
8121	1998	LMC	514.948692239969
8122	1999	LMC	549.5889965327727
8123	2000	LMC	567.7341336212293
8124	2001	LMC	565.2189027710758
8125	2002	LMC	599.6451292014601
8126	2003	LMC	676.7966077712148
8127	2004	LMC	764.1910000739094
8128	2005	LMC	872.5046638867773
8129	2006	LMC	1029.5382751873583
8130	2007	LMC	1245.5189547206214
8131	2008	LMC	1378.935678844975
8132	2009	LMC	1385.9864306973288
8133	2010	LMC	1673.463905887588
8134	2011	LMC	1869.9905322768666
8135	2012	LMC	1932.1366647494197
8136	2013	LMC	1988.3289900919804
8137	2014	LMC	2063.063912097941
8138	2015	LMC	2019.4436614106044
8139	2016	LMC	2065.682355545089
8140	2017	LMC	2192.318919759805
8141	2018	LMC	
8142	1960	LMY	130.13116330269767
8143	1961	LMY	123.67138416898227
8144	1962	LMY	126.65310491314064
8145	1963	LMY	137.80047583353496
8146	1964	LMY	146.93568214631298
8147	1965	LMY	158.12410329804143
8148	1966	LMY	160.23629490584543
8149	1967	LMY	163.34186259517742
8150	1968	LMY	168.26298719550343
8151	1969	LMY	182.74046178844875
8152	1970	LMY	196.95258110594165
8153	1971	LMY	207.70564274667186
8154	1972	LMY	227.95163065809848
8155	1973	LMY	278.2036195631439
8156	1974	LMY	345.717670124862
8157	1975	LMY	385.2989392875967
8158	1976	LMY	410.50017874799124
8159	1977	LMY	452.87879230746336
8160	1978	LMY	483.2120774369974
8161	1979	LMY	563.3882396078811
8162	1980	LMY	650.1872589306412
8163	1981	LMY	722.3937443685026
8164	1982	LMY	697.7165751013839
8165	1983	LMY	653.0130820783447
8166	1984	LMY	658.35853936274
8167	1985	LMY	678.1221139716902
8168	1986	LMY	682.9315639160392
8169	1987	LMY	686.5931389944432
8170	1988	LMY	722.3266783313135
8171	1989	LMY	765.7516508219371
8172	1990	LMY	834.3257303533707
8173	1991	LMY	863.3323499828551
8174	1992	LMY	828.8594680470734
8175	1993	LMY	867.4865705424307
8176	1994	LMY	923.1693357219904
8177	1995	LMY	1022.1286145048654
8178	1996	LMY	1100.7630878589046
8179	1997	LMY	1146.0354172593916
8180	1998	LMY	1092.4356844756596
8181	1999	LMY	1051.7466302071587
8182	2000	LMY	1136.2960855724039
8183	2001	LMY	1137.0465461186675
8184	2002	LMY	1178.8798729600753
8185	2003	LMY	1306.8967844155147
8186	2004	LMY	1528.1854467680523
8187	2005	LMY	1798.2454869756364
8188	2006	LMY	2112.2491492075974
8189	2007	LMY	2584.580813681117
8190	2008	LMY	3060.0391907911776
8191	2009	LMY	2951.786448958406
8192	2010	LMY	3531.6950943142724
8193	2011	LMY	4115.572424384208
8194	2012	LMY	4337.848041327024
8195	2013	LMY	4542.912248834246
8196	2014	LMY	4658.303379914336
8197	2015	LMY	4346.270661767655
8198	2016	LMY	4309.244096178148
8199	2017	LMY	4662.155413233165
8200	2018	LMY	
8201	1960	LSO	40.60553530254749
8202	1961	LSO	41.201213687709
8203	1962	LSO	47.450222538449125
8204	1963	LSO	52.34431230373619
8205	1964	LSO	56.71294336757097
8206	1965	LSO	58.77856641045307
8207	1966	LSO	59.5447476939649
8208	1967	LSO	60.99854122615501
8209	1968	LSO	61.97209163227695
8210	1969	LSO	65.18350090303667
8211	1970	LSO	66.539494920377
8212	1971	LSO	72.53249116677311
8213	1972	LSO	75.17683252878048
8214	1973	LSO	110.24171919195204
8215	1974	LSO	134.22212869886192
8216	1975	LSO	129.98084871459383
8217	1976	LSO	125.15996876914882
8218	1977	LSO	159.6526489609684
8219	1978	LSO	214.38766948257208
8220	1979	LSO	227.26633247358686
8221	1980	LSO	329.4064935193858
8222	1981	LSO	323.1311047846111
8223	1982	LSO	253.20204409005933
8224	1983	LSO	274.1694669951475
8225	1984	LSO	231.00520328642406
8226	1985	LSO	182.46730898545636
8227	1986	LSO	212.59495940132177
8228	1987	LSO	264.03501412836744
8229	1988	LSO	303.4256014008659
8230	1989	LSO	314.3388151259461
8231	1990	LSO	371.84423871068833
8232	1991	LSO	430.9096771532635
8233	1992	LSO	498.4844777877366
8234	1993	LSO	491.4205341432182
8235	1994	LSO	506.9977783912439
8236	1995	LSO	568.8163837755275
8237	1996	LSO	529.3669606613654
8238	1997	LSO	551.2410588100511
8239	1998	LSO	506.9946048968721
8240	1999	LSO	493.24937740058914
8241	2000	LSO	474.8197906003882
8242	2001	LSO	437.81901542650235
8243	2002	LSO	407.8093907185703
8244	2003	LSO	603.6362783275669
8245	2004	LSO	781.5145953931813
8246	2005	LSO	862.9463083662787
8247	2006	LSO	915.7757486299706
8248	2007	LSO	865.7993302027205
8249	2008	LSO	879.2982742009514
8250	2009	LSO	878.1654233865243
8251	2010	LSO	1157.3410919208309
8252	2011	LSO	1350.6432521572206
8253	2012	LSO	1281.6115077406973
8254	2013	LSO	1192.9987655327388
8255	2014	LSO	1218.466106434067
8256	2015	LSO	1154.3552187908233
8257	2016	LSO	1054.2687537592212
8258	2017	LSO	1154.444246173044
8259	2018	LSO	
8260	1960	LTE	155.8477800418237
8261	1961	LTE	143.60346262648613
8262	1962	LTE	148.69253100924686
8263	1963	LTE	157.48534143327817
8264	1964	LTE	169.9305477139807
8265	1965	LTE	185.36260108403513
8266	1966	LTE	200.9300553055637
8267	1967	LTE	198.4300155742541
8268	1968	LTE	198.03225351905988
8269	1969	LTE	216.16657730900002
8270	1970	LTE	239.82204966294304
8271	1971	LTE	260.8670890688114
8272	1972	LTE	292.95583654181576
8273	1973	LTE	364.59501331105656
8274	1974	LTE	421.2157088555607
8275	1975	LTE	454.91671128793945
8276	1976	LTE	488.49011350345796
8277	1977	LTE	558.7109440407022
8278	1978	LTE	573.7982326778675
8279	1979	LTE	675.817950679593
8280	1980	LTE	755.5065817141921
8281	1981	LTE	789.6950358725419
8282	1982	LTE	795.8139796311095
8283	1983	LTE	724.5876591040975
8284	1984	LTE	752.1534316888371
8285	1985	LTE	792.4760226075897
8286	1986	LTE	830.2244715453805
8287	1987	LTE	861.5789187903238
8288	1988	LTE	934.5520085143922
8289	1989	LTE	1043.4647623496796
8290	1990	LTE	1098.2907176240017
8291	1991	LTE	1193.4471294944315
8292	1992	LTE	1102.5180412214927
8293	1993	LTE	1131.4101043831006
8294	1994	LTE	1275.290180114465
8295	1995	LTE	1541.2354924755732
8296	1996	LTE	1682.6030916181599
8297	1997	LTE	1744.6529928535588
8298	1998	LTE	1664.3251464614314
8299	1999	LTE	1524.7170651884642
8300	2000	LTE	1661.9078346382405
8301	2001	LTE	1705.3278399024641
8302	2002	LTE	1794.2390756335055
8303	2003	LTE	2032.5077482113165
8304	2004	LTE	2427.822531477304
8305	2005	LTE	2911.6440986268462
8306	2006	LTE	3491.979281531485
8307	2007	LTE	4373.144644158153
8308	2008	LTE	5403.419414358561
8309	2009	LTE	5191.219895948397
8310	2010	LTE	6190.532566106121
8311	2011	LTE	7503.6671534340485
8312	2012	LTE	7979.432582788276
8313	2013	LTE	8551.549926032256
8314	2014	LTE	8807.090267167128
8315	2015	LTE	8203.423305732833
8316	2016	LTE	8156.760590616201
8317	2017	LTE	8982.239000302128
8318	2018	LTE	
8319	1960	LTU	
8320	1961	LTU	
8321	1962	LTU	
8322	1963	LTU	
8323	1964	LTU	
8324	1965	LTU	
8325	1966	LTU	
8326	1967	LTU	
8327	1968	LTU	
8328	1969	LTU	
8329	1970	LTU	
8330	1971	LTU	
8331	1972	LTU	
8332	1973	LTU	
8333	1974	LTU	
8334	1975	LTU	
8335	1976	LTU	
8336	1977	LTU	
8337	1978	LTU	
8338	1979	LTU	
8339	1980	LTU	
8340	1981	LTU	
8341	1982	LTU	
8342	1983	LTU	
8343	1984	LTU	
8344	1985	LTU	
8345	1986	LTU	
8346	1987	LTU	
8347	1988	LTU	
8348	1989	LTU	
8349	1990	LTU	
8350	1991	LTU	
8351	1992	LTU	
8352	1993	LTU	
8353	1994	LTU	
8354	1995	LTU	2168.7960990120914
8355	1996	LTU	2328.1538078313383
8356	1997	LTU	2830.7375333808804
8357	1998	LTU	3166.8956481411733
8358	1999	LTU	3113.5464279561875
8359	2000	LTU	3297.354700841065
8360	2001	LTU	3530.147337318914
8361	2002	LTU	4146.987927839307
8362	2003	LTU	5505.5356688311
8363	2004	LTU	6706.966998439284
8364	2005	LTU	7863.16200865166
8365	2006	LTU	9240.642547974407
8366	2007	LTU	12297.915348039623
8367	2008	LTU	14961.568175918665
8368	2009	LTU	11837.391027108608
8369	2010	LTU	11984.868569882301
8370	2011	LTU	14357.735228947056
8371	2012	LTU	14341.181627993212
8372	2013	LTU	15693.786728259918
8373	2014	LTU	16545.122667399617
8374	2015	LTU	14289.120569235467
8375	2016	LTU	14912.686542793159
8376	2017	LTU	16680.678095233914
8377	2018	LTU	
8378	1960	LUX	2242.0158166161027
8379	1961	LUX	2222.3663663627735
8380	1962	LUX	2311.7988489361937
8381	1963	LUX	2441.038555300078
8382	1964	LUX	2755.6331165327915
8383	1965	LUX	2780.09271886584
8384	1966	LUX	2900.4332184397813
8385	1967	LUX	2909.6606293685777
8386	1968	LUX	3175.36736882691
8387	1969	LUX	3658.900682968875
8388	1970	LUX	4449.540386781923
8389	1971	LUX	4591.747503133664
8390	1972	LUX	5680.129895329483
8391	1973	LUX	7709.729386876069
8392	1974	LUX	9282.808108873425
8393	1975	LUX	9008.027890446132
8394	1976	LUX	9825.238266404524
8395	1977	LUX	10855.98185719627
8396	1978	LUX	13493.852582520936
8397	1979	LUX	15740.287497089832
8398	1980	LUX	17113.842251688988
8399	1981	LUX	14324.89197109567
8400	1982	LUX	13034.81166007838
8401	1983	LUX	12810.218833589754
8402	1984	LUX	12554.41718414879
8403	1985	LUX	12921.95842108172
8404	1986	LUX	18789.657075922827
8405	1987	LUX	23234.56657898102
8406	1988	LUX	26108.343963606898
8407	1989	LUX	27556.363588583157
8408	1990	LUX	34645.14324434013
8409	1991	LUX	37007.43874686923
8410	1992	LUX	40965.74431801412
8411	1993	LUX	41479.087204395655
8412	1994	LUX	45481.89220197573
8413	1995	LUX	52831.2523660674
8414	1996	LUX	52571.9349918208
8415	1997	LUX	47042.34710778817
8416	1998	LUX	47584.464391610876
8417	1999	LUX	51654.402795181864
8418	2000	LUX	48735.99549218704
8419	2001	LUX	48179.420852604744
8420	2002	LUX	52930.64115226408
8421	2003	LUX	65445.88503074067
8422	2004	LUX	75716.35107898836
8423	2005	LUX	80289.69640995396
8424	2006	LUX	89739.71169613012
8425	2007	LUX	106018.49279067384
8426	2008	LUX	114293.8433208702
8427	2009	LUX	103198.66931262465
8428	2010	LUX	104965.30607826698
8429	2011	LUX	115761.50770509611
8430	2012	LUX	106749.01362298925
8431	2013	LUX	113625.13289955996
8432	2014	LUX	119225.38002277291
8433	2015	LUX	101446.78630318222
8434	2016	LUX	100738.68422314315
8435	2017	LUX	104103.03674651818
8436	2018	LUX	
8437	1960	LVA	
8438	1961	LVA	
8439	1962	LVA	
8440	1963	LVA	
8441	1964	LVA	
8442	1965	LVA	
8443	1966	LVA	
8444	1967	LVA	
8445	1968	LVA	
8446	1969	LVA	
8447	1970	LVA	
8448	1971	LVA	
8449	1972	LVA	
8450	1973	LVA	
8451	1974	LVA	
8452	1975	LVA	
8453	1976	LVA	
8454	1977	LVA	
8455	1978	LVA	
8456	1979	LVA	
8457	1980	LVA	
8458	1981	LVA	
8459	1982	LVA	
8460	1983	LVA	
8461	1984	LVA	
8462	1985	LVA	
8463	1986	LVA	
8464	1987	LVA	
8465	1988	LVA	
8466	1989	LVA	
8467	1990	LVA	
8468	1991	LVA	
8469	1992	LVA	
8470	1993	LVA	
8471	1994	LVA	
8472	1995	LVA	2329.2708539058226
8473	1996	LVA	2429.5910852359852
8474	1997	LVA	2682.3164526783007
8475	1998	LVA	2977.148772120254
8476	1999	LVA	3151.3258016970976
8477	2000	LVA	3352.7312961928046
8478	2001	LVA	3572.805130220118
8479	2002	LVA	4132.34920689811
8480	2003	LVA	5134.905693972676
8481	2004	LVA	6351.080125471558
8482	2005	LVA	7558.742006229226
8483	2006	LVA	9667.97570008021
8484	2007	LVA	14044.015889192257
8485	2008	LVA	16348.531206789981
8486	2009	LVA	12219.373789804835
8487	2010	LVA	11326.219474624275
8488	2011	LVA	13702.689469605099
8489	2012	LVA	13822.805594034722
8490	2013	LVA	15032.282013148895
8491	2014	LVA	15716.369067201143
8492	2015	LVA	13639.69411979627
8493	2016	LVA	14070.422652595173
8494	2017	LVA	15594.286015540647
8495	2018	LVA	
8496	1960	MAC	
8497	1961	MAC	
8498	1962	MAC	
8499	1963	MAC	
8500	1964	MAC	
8501	1965	MAC	
8502	1966	MAC	
8503	1967	MAC	
8504	1968	MAC	
8505	1969	MAC	
8506	1970	MAC	
8507	1971	MAC	
8508	1972	MAC	
8509	1973	MAC	
8510	1974	MAC	
8511	1975	MAC	
8512	1976	MAC	
8513	1977	MAC	
8514	1978	MAC	
8515	1979	MAC	
8516	1980	MAC	
8517	1981	MAC	
8518	1982	MAC	4499.887070672953
8519	1983	MAC	4296.932771354153
8520	1984	MAC	4751.157763922069
8521	1985	MAC	4756.409364867938
8522	1986	MAC	5132.276542927647
8523	1987	MAC	6297.127475334484
8524	1988	MAC	7071.973495391227
8525	1989	MAC	8060.218227563489
8526	1990	MAC	9364.909313612918
8527	1991	MAC	10558.217835651038
8528	1992	MAC	13460.884132851192
8529	1993	MAC	15189.980721521184
8530	1994	MAC	16578.06183749881
8531	1995	MAC	18139.196229572553
8532	1996	MAC	18097.400611839203
8533	1997	MAC	17957.946379676156
8534	1998	MAC	16451.338637736895
8535	1999	MAC	15505.278745186735
8536	2000	MAC	15702.855527575197
8537	2001	MAC	15547.873527548405
8538	2002	MAC	16312.637715865321
8539	2003	MAC	17809.59815476441
8540	2004	MAC	22453.19234563716
8541	2005	MAC	25058.53593429371
8542	2006	MAC	29979.85447414131
8543	2007	MAC	36402.56050834728
8544	2008	MAC	40667.88423331948
8545	2009	MAC	40881.380642383076
8546	2010	MAC	52374.794445722844
8547	2011	MAC	66813.34974099857
8548	2012	MAC	76496.36618501936
8549	2013	MAC	89524.84436071465
8550	2014	MAC	94004.38982884912
8551	2015	MAC	75484.28658094248
8552	2016	MAC	74017.18471057987
8553	2017	MAC	80892.82132916873
8554	2018	MAC	
8555	1960	MAF	
8556	1961	MAF	
8557	1962	MAF	
8558	1963	MAF	
8559	1964	MAF	
8560	1965	MAF	
8561	1966	MAF	
8562	1967	MAF	
8563	1968	MAF	
8564	1969	MAF	
8565	1970	MAF	
8566	1971	MAF	
8567	1972	MAF	
8568	1973	MAF	
8569	1974	MAF	
8570	1975	MAF	
8571	1976	MAF	
8572	1977	MAF	
8573	1978	MAF	
8574	1979	MAF	
8575	1980	MAF	
8576	1981	MAF	
8577	1982	MAF	
8578	1983	MAF	
8579	1984	MAF	
8580	1985	MAF	
8581	1986	MAF	
8582	1987	MAF	
8583	1988	MAF	
8584	1989	MAF	
8585	1990	MAF	
8586	1991	MAF	
8587	1992	MAF	
8588	1993	MAF	
8589	1994	MAF	
8590	1995	MAF	
8591	1996	MAF	
8592	1997	MAF	
8593	1998	MAF	
8594	1999	MAF	
8595	2000	MAF	
8596	2001	MAF	
8597	2002	MAF	
8598	2003	MAF	
8599	2004	MAF	
8600	2005	MAF	
8601	2006	MAF	
8602	2007	MAF	
8603	2008	MAF	
8604	2009	MAF	
8605	2010	MAF	
8606	2011	MAF	
8607	2012	MAF	
8608	2013	MAF	
8609	2014	MAF	
8610	2015	MAF	
8611	2016	MAF	
8612	2017	MAF	
8613	2018	MAF	
8614	1960	MAR	164.800779039246
8615	1961	MAR	158.924091336756
8616	1962	MAR	181.183703096042
8617	1963	MAR	196.534112346045
8618	1964	MAR	201.26936560216
8619	1965	MAR	206.465152226178
8620	1966	MAR	196.342203677819
8621	1967	MAR	202.900886066332
8622	1968	MAR	212.810684951698
8623	1969	MAR	232.198578735179
8624	1970	MAR	246.088042821043
8625	1971	MAR	265.267153448753
8626	1972	MAR	302.598394367746
8627	1973	MAR	364.622368608659
8628	1974	MAR	438.916408544994
8629	1975	MAR	502.544832943967
8630	1976	MAR	523.837337002332
8631	1977	MAR	589.700107870174
8632	1978	MAR	689.381855884491
8633	1979	MAR	808.541482539482
8634	1980	MAR	1077.24294157105
8635	1981	MAR	860.468325848711
8636	1982	MAR	835.140189544994
8637	1983	MAR	748.866787113193
8638	1984	MAR	667.3331805736
8639	1985	MAR	659.833501846024
8640	1986	MAR	838.433571100866
8641	1987	MAR	918.628862593953
8642	1988	MAR	1063.760775125
8643	1989	MAR	1068.32571441505
8644	1990	MAR	1202.56753069507
8645	1991	MAR	1263.06008041861
8646	1992	MAR	1295.42263160967
8647	1993	MAR	1195.59532216817
8648	1994	MAR	1322.87040005601
8649	1995	MAR	1428.06618232968
8650	1996	MAR	1556.78638736535
8651	1997	MAR	1393.2241492985
8652	1998	MAR	1469.03194509681
8653	1999	MAR	1444.98905464046
8654	2000	MAR	1332.3823579804
8655	2001	MAR	1336.77537620669
8656	2002	MAR	1413.75717607014
8657	2003	MAR	1721.97386302934
8658	2004	MAR	1948.81227479981
8659	2005	MAR	2013.75555926972
8660	2006	MAR	2191.47856747356
8661	2007	MAR	2494.35355249125
8662	2008	MAR	2884.94776014542
8663	2009	MAR	2861.55400466683
8664	2010	MAR	2834.20471989688
8665	2011	MAR	3039.91601555658
8666	2012	MAR	2904.74672773209
8667	2013	MAR	3111.76288654102
8668	2014	MAR	3154.51348420947
8669	2015	MAR	2847.28556871398
8670	2016	MAR	2892.77556054736
8671	2017	MAR	3007.24287724321
8672	2018	MAR	
8673	1960	MCO	
8674	1961	MCO	
8675	1962	MCO	
8676	1963	MCO	
8677	1964	MCO	
8678	1965	MCO	
8679	1966	MCO	
8680	1967	MCO	
8681	1968	MCO	
8682	1969	MCO	
8683	1970	MCO	12479.725260740139
8684	1971	MCO	13813.300504332072
8685	1972	MCO	16733.6216056562
8686	1973	MCO	21422.84116040457
8687	1974	MCO	22707.456038027758
8688	1975	MCO	28254.276073562127
8689	1976	MCO	28810.873013950757
8690	1977	MCO	31432.86944046643
8691	1978	MCO	38353.80593351136
8692	1979	MCO	45838.162283149046
8693	1980	MCO	51528.5472297299
8694	1981	MCO	44366.29456324246
8695	1982	MCO	41385.35591440164
8696	1983	MCO	38887.76583074794
8697	1984	MCO	36381.69739936988
8698	1985	MCO	37553.35795115572
8699	1986	MCO	52174.8420590819
8700	1987	MCO	63043.17822763446
8701	1988	MCO	68434.22839345342
8702	1989	MCO	68576.58471625407
8703	1990	MCO	84286.69635018717
8704	1991	MCO	83732.70113920956
8705	1992	MCO	91654.1205424566
8706	1993	MCO	85421.7274862181
8707	1994	MCO	89404.07510719486
8708	1995	MCO	101993.12160359275
8709	1996	MCO	101328.79520250797
8710	1997	MCO	90882.92281818735
8711	1998	MCO	93093.25955998423
8712	1999	MCO	91383.9404926131
8713	2000	MCO	82534.8736232049
8714	2001	MCO	82552.56678887646
8715	2002	MCO	89061.05130036086
8716	2003	MCO	108978.48885968336
8717	2004	MCO	123382.01583526257
8718	2005	MCO	124374.26848098406
8719	2006	MCO	133195.4293392833
8720	2007	MCO	167124.7409851092
8721	2008	MCO	180640.12511482742
8722	2009	MCO	149221.36193710737
8723	2010	MCO	144569.17578644838
8724	2011	MCO	162155.49861911297
8725	2012	MCO	152000.36206950087
8726	2013	MCO	172588.8777825009
8727	2014	MCO	185152.52722743884
8728	2015	MCO	163369.07080249643
8729	2016	MCO	168010.91489102005
8730	2017	MCO	
8731	2018	MCO	
8732	1960	MDA	
8733	1961	MDA	
8734	1962	MDA	
8735	1963	MDA	
8736	1964	MDA	
8737	1965	MDA	
8738	1966	MDA	
8739	1967	MDA	
8740	1968	MDA	
8741	1969	MDA	
8742	1970	MDA	
8743	1971	MDA	
8744	1972	MDA	
8745	1973	MDA	
8746	1974	MDA	
8747	1975	MDA	
8748	1976	MDA	
8749	1977	MDA	
8750	1978	MDA	
8751	1979	MDA	
8752	1980	MDA	
8753	1981	MDA	
8754	1982	MDA	
8755	1983	MDA	
8756	1984	MDA	
8757	1985	MDA	
8758	1986	MDA	
8759	1987	MDA	
8760	1988	MDA	
8761	1989	MDA	
8762	1990	MDA	
8763	1991	MDA	
8764	1992	MDA	
8765	1993	MDA	
8766	1994	MDA	
8767	1995	MDA	476.98849103517756
8768	1996	MDA	462.1697493701976
8769	1997	MDA	528.1804344008794
8770	1998	MDA	465.0539663614778
8771	1999	MDA	321.0262232926265
8772	2000	MDA	354.0037981728468
8773	2001	MDA	407.73484454911556
8774	2002	MDA	458.6778168363124
8775	2003	MDA	548.2896866905011
8776	2004	MDA	720.940932072135
8777	2005	MDA	831.2052862105736
8778	2006	MDA	950.6482043627473
8779	2007	MDA	1230.4346847203217
8780	2008	MDA	1695.972811143754
8781	2009	MDA	1525.5261188276295
8782	2010	MDA	1631.5358317953226
8783	2011	MDA	1970.5713725333605
8784	2012	MDA	2046.53678665109
8785	2013	MDA	2243.9901779590873
8786	2014	MDA	2244.7553083083485
8787	2015	MDA	1832.4951944152565
8788	2016	MDA	1913.2374141670819
8789	2017	MDA	2289.8777187343926
8790	2018	MDA	
8791	1960	MDG	131.9930360215505
8792	1961	MDG	133.84758154906817
8793	1962	MDG	138.1198491344243
8794	1963	MDG	138.4071657100746
8795	1964	MDG	142.65933987421388
8796	1965	MDG	144.48465496751064
8797	1966	MDG	152.1078201309948
8798	1967	MDG	157.47638705133514
8799	1968	MDG	165.47845506569712
8800	1969	MDG	165.01157301669318
8801	1970	MDG	169.07056010502893
8802	1971	MDG	177.49840999604746
8803	1972	MDG	193.12855483459708
8804	1973	MDG	231.43618550465274
8805	1974	MDG	261.0353413860603
8806	1975	MDG	302.1494676285634
8807	1976	MDG	280.67903885719244
8808	1977	MDG	294.9339881539018
8809	1978	MDG	324.38449570906766
8810	1979	MDG	408.93742773331275
8811	1980	MDG	463.73146602412424
8812	1981	MDG	400.7056030527024
8813	1982	MDG	381.86580132205324
8814	1983	MDG	369.4728714247213
8815	1984	MDG	300.5340905699383
8816	1985	MDG	283.9858033894588
8817	1986	MDG	314.7460511069881
8818	1987	MDG	240.95545241624563
8819	1988	MDG	223.01127638155535
8820	1989	MDG	221.68203301342083
8821	1990	MDG	265.6761189260568
8822	1991	MDG	222.15374431496014
8823	1992	MDG	245.864316227243
8824	1993	MDG	265.93450737957806
8825	1994	MDG	227.83690548223612
8826	1995	MDG	234.49405820789582
8827	1996	MDG	287.3565595938874
8828	1997	MDG	247.12941023243548
